codigo,nombre,descripcion,marca,modelo,ubicacion,medida,stock,unidaddemedida,precioalpublico
COD1395,MANGUERA TRANSPARENTE 3/4 INDUSTRAL 40ºC,,TRUPER                   ,19870,,0,42,METRO,S/ 4.50
COD1396,MANGUERA TRANSPARENTE 3/8 INDUSTRAL 40ºC,,TRUPER                   ,19867,,0,0,METRO,S/ 2.00
COD1397,MANGUERA TRANSPARENTE 5/8 INDUSTRAL 40ºC,,TRUPER                   ,19869,,0,86,METRO,S/ 4.00
COD1398,MANOMETRO PARA COMPRENSORA 1/4,,TRUPER                   ,102068,,0,16,UNIDAD,S/ 16.00
COD1399,MANOMETRO PARA COMPRENSORA 1/8,,TRUPER                   ,102067,,0,36,UNIDAD,S/ 17.00
COD1400,MAQUINA PARA SOLDAR 160A 220V,,TRUPER                   ,13694,,0,0,UNIDAD,S/ 560.00
COD1401,MAQUINA PARA SOLDAR 200A 110V/220V VOLTAJE DUAL,,TRUPER                   ,16053,,0,0,UNIDAD,S/ 720.00
COD1402,MAQUINA PARA SOLDAR 200A 220V,,TRUPER                   ,13696,,0,6,UNIDAD,S/ 720.00
COD1403,MARTILLO 16OZ FIBRA DE VIDRIO,,TRUPER                   ,19710,,0,-1,UNIDAD,S/ 24.00
COD1404,MARTILLO 16OZ MANGO FIERRO,,TRUPER                   ,16700,,0,4,UNIDAD,S/ 31.00
COD1405,MARTILLO 16OZ MANGO MADERA,CABEZA TIPO AMERICANO,TRUPER                   ,16752,,0,0,UNIDAD,S/ 13.00
COD1406,MARTILLO 18MM 8OZ MANGO MADERA,,TRUPER                   ,10554,,0,2,UNIDAD,S/ 16.00
COD1407,MARTILLO 23MM 11OZ MANGO MADERA,,TRUPER                   ,10557,,0,13,UNIDAD,S/ 17.00
COD1408,MARTILLO 25MM 14OZ MANGO MADERA,,TRUPER                   ,10558,,0,24,UNIDAD,S/ 17.00
COD1409,MARTILLO 27MM MANGO MADERA (16OZ),,TRUPER                   ,10560,,0,13,UNIDAD,S/ 19.00
COD1410,MARTILLO 29MM MANGO MADERA (20OZ),,TRUPER                   ,10561,,0,20,UNIDAD,S/ 21.00
COD1411,MARTILLO 29MM/27MM 16OZ FIBRA DE VIDRIO,,TRUPER                   ,10851,,0,16,UNIDAD,S/ 28.00
COD1412,MARTILLO 29MM/31MM (20OZ) MANGO FIBRA DE VIDRIO,,TRUPER                   ,10852,,0,8,UNIDAD,S/ 32.00
COD1413,MARTILLO 7 OZ,,TRUPER                   ,16750,,0,0,UNIDAD,S/ 13.00
COD1414,MARTILLO BOLA 16OZ,,TRUPER                   ,16902,,0,2,UNIDAD,S/ 40.00
COD1415,MARTILLO BOLA 24 OZ,,TRUPER                   ,16903,,0,7,UNIDAD,S/ 48.00
COD1416,MARTILLO BOLA 32 OZ,,TRUPER                   ,16904,,0,13,UNIDAD,S/ 50.00
COD1417,MARTILLO BOLA 40OZ,,TRUPER                   ,16905,,0,1,UNIDAD,S/ 58.00
COD1418,MARTILLO DE GOMA 8OZ BLANCO,,TRUPER                   ,16930,,0,-2,UNIDAD,S/ 14.00
COD1419,MARTILLO DESABOLLADOR 11 OZ,,TRUPER                   ,16872,,0,12,UNIDAD,S/ 22.00
COD1420,MARTILLO DESABOLLADOR 11 OZ,,TRUPER                   ,16865,,0,11,UNIDAD,S/ 22.00
COD1421,MARTILLO LADRILLERO 24ONZ,,TRUPER                   ,16861,,0,5,UNIDAD,S/ 34.00
COD1422,MARTILLO PARA ACABADOS,,TRUPER                   ,16870,,0,9,UNIDAD,S/ 22.00
COD1423,MARTILLO ZAPATERO DOBLE CABEZA,,TRUPER                   ,16864,,0,2,UNIDAD,S/ 23.00
COD1424,MASCARILLA CON DOS FILTROS PARA PINTURA Y VAPORES ORGANICOS,PARA PINTURA Y PESTICIDAS,TRUPER                   ,13731 / 6211 / GA-SI-1,,0,15,UNIDAD,S/ 130.00
COD1425,MASCARILLA CON VALVULA N95 POLVOS ORGANICOS,,TRUPER                   ,19757,,0,21,UNIDAD,S/ 9.00
COD1426,MASCARILLA N95 2UND,,TRUPER                   ,19753,,0,11,UNIDAD,S/ 9.00
COD1427,MASCARILLA TIPO CONCHA,CAJA 50 UND,TRUPER                   ,14250,,0,489,UNIDAD,S/ 0.80
COD1428,MEDIDOR DE TEMPERATURA (PIROMETRO),,TRUPER                   ,18229,,0,4,UNIDAD,S/ 110.00
COD1429,MEZCLADOR DE PINTURA,,TRUPER                   ,15824,,0,7,UNIDAD,S/ 21.00
COD1430,MEZCLADOR PARA MORTERO,,TRUPER                   ,11975,,0,0,UNIDAD,S/ 27.00
COD1431,MICA PARA CARETA FACIAL TRANSPARENTE,,TRUPER                   ,14222,,0,5,UNIDAD,S/ 22.00
COD1432,MINI CEPILLO 1 5/8 CARPINTERO,,TRUPER                   ,12024,,0,12,UNIDAD,S/ 60.00
COD1433,MINI CEPILLO 1 CARPINTERO,,TRUPER                   ,12022,,0,3,UNIDAD,S/ 26.00
COD1434,MINI ENGRASADORA 3OZ,,TRUPER                   ,14911,,0,4,UNIDAD,S/ 44.00
COD1435,MINI ESMERILADORA NEUMATICA 1/4 Y ACCESORIOS EN MALETA,,TRUPER                   ,16887,,0,2,JUEGO,S/ 160.00
COD1436,MINI INFLADOR PARA BICICLETA,,TRUPER                   ,13790,,0,6,UNIDAD,S/ 22.00
COD1437,MINI PISTOLA DE GRAVEDAD,,TRUPER                   ,19090                 ,,0,4,UNIDAD,S/ 35.00
COD1438,MINI PISTOLA DE GRAVEDAD.,,TRUPER                   ,11098,,0,3,UNIDAD,S/ 41.00
COD1439,MINI RASTRILLO,,TRUPER                   ,15036,,0,1,UNIDAD,S/ 13.00
COD1440,MINIALICATE UNIVERSAL 5 1000V,,TRUPER                   ,17371,,0,10,UNIDAD,S/ 14.00
COD1441,MINIARCO DE SIERRA,,TRUPER                   ,10236,,0,11,UNIDAD,S/ 15.00
COD1442,MINIPINZA CORTE Y PUNTA 5,,TRUPER                   ,17366,,0,28,UNIDAD,S/ 15.00
COD1443,MINIPINZA DE PUNTA DE AGUJA 5 7/8,,TRUPER                   ,17369,,0,10,UNIDAD,S/ 14.00
COD1444,MINIPINZA DE PUNTA REDONDA,,TRUPER                   ,17370,,0,12,UNIDAD,S/ 14.00
COD1445,MINIRECTIFICADOR 150W CON 97PCS CON MALETA PLASTICA,,TRUPER                   ,16769,,0,6,UNIDAD,S/ 180.00
COD1446,MINIRECTIFICADOR NEUMATICA 1/4,,TRUPER                   ,11188,,0,9,UNIDAD,S/ 86.00
COD1447,MOCHILA PARA FUMIGAR 20LT,,TRUPER                   ,14193,,0,7,UNIDAD,S/ 255.00
COD1448,MOCHILA PORTALAPTOP,,TRUPER                   ,60179,,0,28,UNIDAD,S/ 140.00
COD1449,MOTOSIERRA 20 MOTOR 51 CC,,TRUPER                   ,16628,,0,2,UNIDAD,"S/ 1,200.00"
COD1450,MUELAS PARA BERBIQUI 12,,TRUPER                   ,10976,,0,6,UNIDAD,S/ 13.00
COD1451,MULTITESTER DIGITAL,MANTENIMIENTO AUTOMOTRIZ,TRUPER                   ,10403,,0,7,UNIDAD,S/ 125.00
COD1452,MULTITESTER DIGITAL,,TRUPER                   ,10401,,0,6,UNIDAD,S/ 56.00
COD1453,MULTITESTER DIGITAL,,TRUPER                   ,10400,,0,9,UNIDAD,S/ 27.00
COD1454,MULTITESTER DIGITAL PROFESIONAL,,TRUPER                   ,100362,,0,5,UNIDAD,S/ 150.00
COD1455,MULTITESTER DIGITAL USO GENERAL PROFESIONAL,,TRUPER                   ,10402,,0,2,UNIDAD,S/ 115.00
COD1456,NAVAJA 4 1/2 CON ESTUCHE,,TRUPER                   ,16981,,0,9,UNIDAD,S/ 45.00
COD1457,NAVAJA 4 3/4,,TRUPER                   ,17023,,0,14,UNIDAD,S/ 50.00
COD1458,NAVAJA 7 RETRACTIL DE ALUMINIO,,TRUPER                   ,16950,,0,18,UNIDAD,S/ 25.00
COD1459,NAVAJA 8 PARA ELECTRICISTA,MANGO MADERA,TRUPER                   ,18539,,0,12,UNIDAD,S/ 33.00
COD1460,NIPLE 1/4,,TRUPER                   ,19024,,0,69,UNIDAD,S/ 5.00
COD1461,NIVEL 12 ALUMINIO,,TRUPER                   ,17030,,0,8,UNIDAD,S/ 18.00
COD1462,NIVEL 14 ALUMINIO,,TRUPER                   ,17032,,0,8,UNIDAD,S/ 19.00
COD1463,NIVEL 18 ALUMINIO,,TRUPER                   ,17034,,0,9,UNIDAD,S/ 25.00
COD1464,NIVEL 18 ALUMINIO CON PROTECTOR MAGNETICO,,TRUPER                   ,14625,,0,8,UNIDAD,S/ 52.00
COD1465,NIVEL 24 ALUMINIO,,TRUPER                   ,17036,,0,1,UNIDAD,S/ 31.00
COD1466,NIVEL 24 ALUMINIO CON PROTECTOR MAGNETICO,,TRUPER                   ,14626,,0,7,UNIDAD,S/ 60.00
COD1467,NIVEL 36 ALUMINIO,,TRUPER                   ,17038,,0,7,UNIDAD,S/ 44.00
COD1468,NIVEL 36 ALUMINIO CON PROTECTOR MAGNETICO,,TRUPER                   ,14628,,0,4,UNIDAD,S/ 78.00
COD1469,NIVEL 48 ALUMINIO,,TRUPER                   ,17040,,0,4,UNIDAD,S/ 56.00
COD1470,NIVEL 48 ALUMINIO CON PROTECTOR MAGNETICO,,TRUPER                   ,14629,,0,4,UNIDAD,S/ 96.00
COD1471,NIVEL DE HILO 3,,TRUPER                   ,17058,,0,0,UNIDAD,S/ 4.00
COD1472,NIVEL LASER 10MT,,TRUPER                   ,17079,,0,1,UNIDAD,S/ 210.00
COD1474,NIVEL TORPEDO PROFESIONAL 10 MAGNETICO,,TRUPER                   ,17054,,0,18,UNIDAD,S/ 29.00
COD1475,NIVELADOR PARA MAYOLICA 2MM - ARCO,,TRUPER                   ,100517,,0,40,CIENTO,S/ 12.00
COD1476,NIVELADOR PARA MAYOLICA 2MM - CUÑA,ANCHO 21MM,TRUPER                   ,100518,,0,32,CIENTO,S/ 16.00
COD1477,ODOMETRO CON FRENO 12&QUOT;,,TRUPER                   ,15831,,0,1,BALDE 5L,S/ 325.00
COD1478,ODOMETRO RUEDA 4,,TRUPER                   ,15830,,0,1,BALDE 5L,S/ 155.00
COD1479,OREJERA AUDITIVA,PARA OIDO,TRUPER                   ,14257,,0,23,UNIDAD,S/ 25.00
COD1480,ORGANIZADOR 16 COMPARTIMIENTOS,,TRUPER                   ,11851,,0,4,UNIDAD,S/ 57.00
COD1481,ORGANIZADOR 17 COMPARTIMENTOS,,TRUPER                   ,19939,,0,2,UNIDAD,S/ 23.00
COD1482,ORGANIZADOR 18 COMPARTIMIENTOS,,TRUPER                   ,11825,,0,0,UNIDAD,S/ 25.00
COD1483,ORGANIZADOR 64 COMPARTIMIENTOS,,TRUPER                   ,10895,,0,2,UNIDAD,S/ 115.00
COD1484,PALA CARBONERA DE ALUMINIO,,TRUPER                   ,17181,,0,0,UNIDAD,S/ 60.00
COD1485,PALA CARBONERA PLASTICO,,TRUPER                   ,17252,,0,5,UNIDAD,S/ 64.00
COD1486,PALA CARBONERA T2000,,TRUPER                   ,17164,,0,22,UNIDAD,S/ 54.00
COD1487,PALA CUCHARA MINERA MANGO MADERA,,TRUPER                   ,17154,,0,11,UNIDAD,S/ 40.00
COD1488,PALA CUCHARA PEQUEÑA,,TRUPER                   ,17193,,0,-2,UNIDAD,S/ 26.00
COD1489,PALA CUCHARA T-1000,,TRUPER                   ,11171,,0,9,UNIDAD,S/ 29.00
COD1490,"PALA CUCHARA T-1000, PUÑO &QUOT;Y&QUOT;",,TRUPER                   ,11167,,0,16,UNIDAD,S/ 29.00
COD1491,PALA CUCHARA T-2000,,TRUPER                   ,17165,,0,18,UNIDAD,S/ 35.00
COD1492,PALA CUCHARA T-2000 #4,,TRUPER                   ,11147,,0,0,UNIDAD,S/ 28.00
COD1493,PALA CUCHARA T2000 MANGO 29-1/2,MANIJA NARANJA CON NEGRO,TRUPER                   ,17160,,0,1,UNIDAD,S/ 28.00
COD1494,PALA CUCHARA.,,TRUPER                   ,,,0,1,UNIDAD,S/ 25.00
COD1495,PALA RECTA ANGOSTA CLASICA,,TRUPER                   ,17251,,0,0,UNIDAD,S/ 40.00
COD1496,PALA RECTA CLASICA MANGO METAL / MADERA,,TRUPER                   ,10014,,0,37,UNIDAD,S/ 41.00
COD1497,PALA RECTA PEQUEÑA T-2000,,TRUPER                   ,17194,,0,-4,UNIDAD,S/ 26.00
COD1498,PALA RECTA T1000 MANGO NEGRO,,TRUPER                   ,11173,,0,53,UNIDAD,S/ 27.00
COD1499,PALA RECTA T2000 MANGO NARANJA / NEGRO,,TRUPER                   ,10577,,0,13,UNIDAD,S/ 32.00
COD1500,PALANCA ARTICULADA 1/2,,TRUPER                   ,13412,,0,0,UNIDAD,S/ 44.00
COD1501,PALANCA ARTICULADA 1/2X10,,TRUPER                   ,13922,,0,0,UNIDAD,S/ 36.00
COD1502,PALANCA ARTICULADA 1/2X15,,TRUPER                   ,13923,,0,0,UNIDAD,S/ 40.00
COD1503,PALANCA ARTICULADA 1/4X6,,TRUPER                   ,13909,,0,5,UNIDAD,S/ 21.00
COD1504,PALANCA ARTICULADA 3/4,,TRUPER                   ,13908,,0,4,UNIDAD,S/ 115.00
COD1505,PALANCA CORREDIZA 1/2X10,,TRUPER                   ,13432,,0,8,UNIDAD,S/ 23.00
COD1506,PALANCA CORREDIZA 1/4,,TRUPER                   ,13217,,0,4,UNIDAD,S/ 11.00
COD1507,PALANCA CORREDIZA 3/4,,TRUPER                   ,13912,,0,4,UNIDAD,S/ 79.00
COD1508,PALANCA L 1/2,,TRUPER                   ,13913,,0,12,UNIDAD,S/ 30.00
COD1509,PALANCA L 3/4-18,,TRUPER                   ,13914,,0,11,UNIDAD,S/ 92.00
COD1510,PASTA SOLDAR 100GR,,TRUPER                   ,19338,,0,8,UNIDAD,S/ 8.00
COD1511,PASTA SOLDAR 60GR,,TRUPER                   ,19337,,0,1,UNIDAD,S/ 5.00
COD1512,PATA DE CABRA 3/4X45CM,,TRUPER                   ,10853,,0,6,UNIDAD,S/ 23.00
COD1513,PATA DE CABRA 3/4X60CM,,TRUPER                   ,10856,,0,3,UNIDAD,S/ 29.00
COD1514,PATA DE CABRA 3/4X75CM,,TRUPER                   ,10859,,0,6,UNIDAD,S/ 32.00
COD1515,PATA DE CABRA 3/4X90CM,,TRUPER                   ,10862,,0,0,UNIDAD,S/ 37.00
COD1516,PATA DE CABRA 30 CM - 1/2,,TRUPER                   ,10850,,0,10,UNIDAD,S/ 6.00
COD1517,PATAS DE GOMA PARA COMPRENSORA,,TRUPER                   ,102082,,0,5,UNIDAD,S/ 14.00
COD1518,PEINE PARA TARRAJA 1 1/4 (REPUESTO),,TRUPER                   ,13081,,0,3,UNIDAD,S/ 17.00
COD1519,PEINE PARA TARRAJA 1 TA-850 TA-851 (REPUESTO),,TRUPER                   ,13079,,0,6,UNIDAD,S/ 17.00
COD1520,PEINE PARA TARRAJA 1/2 TA-850 Y TA-851,,TRUPER                   ,13075,,0,10,UNIDAD,S/ 16.00
COD1521,PEINE PARA TARRAJA 3/4 TA-850 TA-851 (REPUESTO),,TRUPER                   ,13077,,0,5,UNIDAD,S/ 16.00
COD1522,PICO 5LB CON MANGO MADERA,,TRUPER                   ,10635,,0,4,UNIDAD,S/ 53.00
COD1523,PICO PARA JARDINERO,,TRUPER                   ,19647,,0,6,UNIDAD,S/ 37.00
COD1524,PIEDRA MONTADA 10PCS ROSADO,,TRUPER                   ,12445,,0,17,JUEGO,S/ 27.00
COD1525,PIEDRA MONTADA 5PCS,,TRUPER                   ,11680,,0,8,JUEGO,S/ 14.00
COD1526,PIEDRA MONTADA 5PCS AZUL,,TRUPER                   ,12444,,0,11,JUEGO,S/ 14.00
COD1527,PIEDRA MONTADA 7PCS ROSADO,,TRUPER                   ,12446,,0,11,JUEGO,S/ 19.00
COD1528,PIEDRA PARA AFILAR 612,,TRUPER                   ,11667,,0,-2,UNIDAD,S/ 16.00
COD1529,PIEDRA PARA AFILAR 8,,TRUPER                   ,11668,,0,3,UNIDAD,S/ 19.00
COD1530,PIEDRA PARA CHISPERO,JUEGO 5UND,TRUPER                   ,19272,,0,185,UNIDAD,S/ 1.20
COD1531,PIEDRA PARA ESMERIL 10X1 1/4X1 GRANO 60,,TRUPER                   ,12402,,0,0,UNIDAD,S/ 72.00
COD1532,PIEDRA PARA ESMERIL 5X1/2 GRANO 36,DE OXIDO DE ALUMINIO,TRUPER                   ,16358,,0,1,UNIDAD,S/ 18.00
COD1533,PIEDRA PARA ESMERIL 6X1 GRANO 60,,TRUPER                   ,16382,,0,4,UNIDAD,S/ 25.00
COD1534,PIEDRA PARA ESMERIL 6X1X1 GRANO 60 CARBURO DE SILICIO,,TRUPER                   ,16407,,0,1,UNIDAD,S/ 38.00
COD1535,PIEDRA PARA ESMERIL 6X1X3/4 GRANO 36 OXIDO DE ALIMUNIO,,TRUPER                   ,16348,,0,-3,UNIDAD,S/ 24.00
COD1536,PIEDRA PARA ESMERIL 6X1X3/4 GRANO 60,DE OXIDO DE ALUMINIO,TRUPER                   ,16349,,0,3,UNIDAD,S/ 22.00
COD1537,PIEDRA PARA ESMERIL 6X3/4X1 G60 CARBURO DE SILICIO,,TRUPER                   ,16405,,0,3,UNIDAD,S/ 36.00
COD1538,PIEDRA PARA ESMERIL 8X1 G36,MATERIAL DE OXIDO DE ALUMINIO,TRUPER                   ,16411,,0,0,UNIDAD,S/ 40.00
COD1539,PIEDRA PARA ESMERIL 8X1X1 G60 OXIDO DE ALIMUNIO,,TRUPER                   ,16412,,0,3,UNIDAD,S/ 40.00
COD1540,PINZA AMPERIMETRICA 600 MV - 750V,,TRUPER                   ,10404,,0,7,UNIDAD,S/ 145.00
COD1541,PINZA DE CORTE ELECTRICISTA 5,,TRUPER                   ,17314,,0,14,UNIDAD,S/ 14.00
COD1542,PINZA DE PUNTA CURVA,,TRUPER                   ,17337,,0,2,UNIDAD,S/ 25.00
COD1543,PINZA PARA TIERRA 300A,,TRUPER                   ,14234,,0,29,UNIDAD,S/ 18.00
COD1544,PINZA PARA TIERRA 500A,,TRUPER                   ,14235,,0,9,UNIDAD,S/ 23.00
COD1545,PINZA PELACABLE 8,,TRUPER                   ,17360,,0,3,UNIDAD,S/ 45.00
COD1546,PINZA PONCHADORA,,TRUPER                   ,18343,,0,4,UNIDAD,S/ 115.00
COD1547,PISTOLA AEROGRAFICA CON GOTERO Y LLAVE,,TRUPER                   ,16020,,0,3,UNIDAD,S/ 96.00
COD1548,PISTOLA CLAVADORA NEUMATICA CALIBRE 23,15/32-1 3/16,TRUPER                   ,13179,,0,1,UNIDAD,S/ 150.00
COD1549,PISTOLA DE AIRE CON MANGUERA PARA LIMPIEZA,,TRUPER                   ,19237,,0,6,UNIDAD,S/ 49.00
COD1550,PISTOLA DE CALOR 1800W,,TRUPER                   ,15734,,0,0,UNIDAD,S/ 180.00
COD1551,PISTOLA DE GRAVEDAD 1.4MM HLVP EXPERT ALTO VOLUMEN / BAJA PRESION,,TRUPER                   ,14031,,0,2,UNIDAD,S/ 280.00
COD1552,PISTOLA DE GRAVEDAD 1.4MM HVLP VASO PLASTICO,ALTO VOLUMEN / BAJA PRESION,TRUPER                   ,12128,,0,3,UNIDAD,S/ 90.00
COD1553,PISTOLA DE GRAVEDAD 1.4MM LVLP VASO PLASTICO,"LVLP = BAJO VOLUMEN, BAJA PRESION",TRUPER                   ,101090,,0,3,UNIDAD,S/ 96.00
COD1554,PISTOLA DE GRAVEDAD 1.4MM LVMP VASO METAL,"LVMP = BAJO VOLUMEN, MEDIANA PRESION",TRUPER                   ,11095,,0,7,UNIDAD,S/ 55.00
COD1555,PISTOLA DE GRAVEDAD 1.7MM HVLP VASO PLASTICO,ALTO VOLUMEN / BAJA PRESION,TRUPER                   ,12129,,0,5,UNIDAD,S/ 90.00
COD1556,PISTOLA DE GRAVEDAD 1.7MM LVLP VASO PLASTICO,"LVLP = BAJO VOLUMEN, BAJA PRESION",TRUPER                   ,101091,,0,8,UNIDAD,S/ 96.00
COD1557,PISTOLA DE GRAVEDAD 1.7MM LVMP VASO METAL,"LVMP = BAJO VOLUMEN, MEDIANA PRESION",TRUPER                   ,13061,,0,6,UNIDAD,S/ 56.00
COD1558,PISTOLA DE GRAVEDAD 1MM HVLP VASO PLASTICO,ALTO VOLUMEN / BAJA PRESION,TRUPER                   ,11097,,0,7,UNIDAD,S/ 62.00
COD1559,PISTOLA DE GRAVEDAD 1MM LVMP VASO METAL,"LVMP = BAJO VOLUMEN, MEDIANA PRESION",TRUPER                   ,11989,,0,5,UNIDAD,S/ 62.00
COD1560,PISTOLA DE GRAVEDAD 2MM HVLP VASO PLASTICO,ALTO VOLUMEN / BAJA PRESION,TRUPER                   ,12131,,0,2,UNIDAD,S/ 90.00
COD1561,PISTOLA DE GRAVEDAD 2MM LVLP VASO PLASTICO,"LVLP = BAJO VOLUMEN, BAJA PRESION",TRUPER                   ,101092,,0,7,UNIDAD,S/ 96.00
COD1562,PISTOLA DE GRAVEDAD 2MM LVMP VASO METAL,"LVMP = BAJO VOLUMEN, MEDIANA PRESION",TRUPER                   ,13060,,0,2,UNIDAD,S/ 56.00
COD1563,PISTOLA DE GRAVEDAD 400ML PLASTICO PARA PINTAR,,TRUPER                   ,11091,,0,-2,UNIDAD,S/ 80.00
COD1564,PISTOLA DE GRAVEDAD 50 PSI,,TRUPER                   ,19093,,0,2,UNIDAD,S/ 55.00
COD1565,PISTOLA DE GRAVEDAD PROFESIONAL 500ML,,TRUPER                   ,11092,,0,0,UNIDAD,S/ 85.00
COD1566,PISTOLA DE GRAVEDAD PROFESIONAL 500ML,,TRUPER                   ,11094,,0,2,UNIDAD,S/ 80.00
COD1567,PISTOLA DE GRAVEDAD VASO DE PLASTICO,,TRUPER                   ,19091,,0,2,UNIDAD,S/ 135.00
COD1568,PISTOLA METALICA PARA RIEGO 8 TIPOS DE BOQUILLA CON RECUBRIMIENTO,,TRUPER                   ,18477,,0,19,UNIDAD,S/ 24.00
COD1569,PISTOLA METALICA PARA RIEGO CON RECUBRIMIENTO,,TRUPER                   ,18476,,0,9,UNIDAD,S/ 24.00
COD1570,PISTOLA NEUMATICA 1 INDUSTRIAL,,TRUPER                   ,11186,,0,1,UNIDAD,"S/ 1,750.00"
COD1571,PISTOLA NEUMATICA 1/2,,TRUPER                   ,18242,,0,0,UNIDAD,S/ 180.00
COD1572,PISTOLA NEUMATICA 1/2 CON ACCESORIOS,,TRUPER                   ,19372,,0,0,UNIDAD,S/ 340.00
COD1573,PISTOLA NEUMATICA 1/2 INDUSTRIAL 542NM,,TRUPER                   ,11187,,0,4,UNIDAD,S/ 340.00
COD1574,PISTOLA NEUMATICA 3/4 INDUSTRIAL,,TRUPER                   ,16889,,0,2,JUEGO,S/ 820.00
COD1575,PISTOLA PARA AEROSOL,,TRUPER                   ,10646,,0,4,UNIDAD,S/ 5.00
COD1576,PISTOLA PARA PINTAR 1.4MM HVLP ALTO VOLUMEN / BAJA PRESION,,TRUPER                   ,14084,,0,8,UNIDAD,S/ 110.00
COD1577,PISTOLA PARA PINTAR 1.4MM HVLP EXPERT ALTO VOLUMEN / BAJA PRESION,,TRUPER                   ,14030,,0,5,UNIDAD,S/ 260.00
COD1578,PISTOLA PARA PINTAR 1.8MM HVHP ALTO VOLUMEN / ALTA PRESION,,TRUPER                   ,14087,,0,1,UNIDAD,S/ 88.00
COD1579,PISTOLA PARA PINTAR 1.8MM HVHP ALTO VOLUMEN / ALTA PRESION.,,TRUPER                   ,14085,,0,0,UNIDAD,S/ 100.00
COD1580,PISTOLA PARA PINTAR BAJA PRESION,,TRUPER                   ,19000,,0,1,UNIDAD,S/ 50.00
COD1581,PISTOLA PARA PINTAR BAJA PRESION 20-50 PSI CON ACCESORIOS,COLOR GRIS,TRUPER                   ,14037,,0,2,UNIDAD,S/ 60.00
COD1582,PISTOLA PARA PINTAR BAJA PRESION CON ACCESORIOS,,TRUPER                   ,14036,,0,0,UNIDAD,S/ 60.00
COD1583,PISTOLA PARA PINTAR DE ALTA PRESION,,TRUPER                   ,19002,,0,-6,UNIDAD,S/ 82.00
COD1584,PISTOLA PARA PINTAR DE GRAVEDAD CON VASO DE PLASTICO,,TRUPER                   ,19092,,0,0,UNIDAD,S/ 85.00
COD1585,PISTOLA PARA PULVERIZAR,,TRUPER                   ,19236,,0,21,UNIDAD,S/ 39.00
COD1586,PISTOLA PARA RECUBRIMIENTO (CUERPO),,TRUPER                   ,19232,,0,3,UNIDAD,S/ 35.00
COD1587,PISTOLA PARA RIEGO PVC 2 BOQUILLAS REGULABLE,,TRUPER                   ,17480,,0,21,UNIDAD,S/ 21.00
COD1588,PISTOLA PARA RIEGO PVC 8 BOQUILLAS REGULABLE,,TRUPER                   ,18482,,0,15,UNIDAD,S/ 13.00
COD1589,PISTOLA PARA SILICONA EN BARRA GRUESA 25W,,TRUPER                   ,100796,,0,2,UNIDAD,S/ 24.00
COD1590,PISTOLA PARA SOPLETAR 6PCS,,TRUPER                   ,19078,,0,9,JUEGO,S/ 21.00
COD1591,PISTOLA PARA SOPLETEAR,,TRUPER                   ,19235,,0,19,UNIDAD,S/ 15.00
COD1592,PISTOLA PARA SOPLETEAR 2 BOQUILLAS,,TRUPER                   ,10647,,0,8,UNIDAD,S/ 34.00
COD1593,PISTOLA PARA SOPLETEAR 5 BOQUILLAS,,TRUPER                   ,10645,,0,7,UNIDAD,S/ 34.00
COD1594,PISTOLA PARA SOPLETEAR PVC,,TRUPER                   ,10648,,0,0,UNIDAD,S/ 26.00
COD1595,PISTOLA PLASTICA PARA RIEGO 7 TIPOS DE BOQUILLA,,TRUPER                   ,17479,,0,-1,UNIDAD,S/ 24.00
COD1596,PISTON GUIA PARA CLAVADORA NEUMATICA CLNE-18,TERMINA EN PUNTA,TRUPER                   ,13688,,0,12,UNIDAD,S/ 15.00
COD1597,PISTON GUIA PARA CLAVADORA NEUMATICA CLNE-18E,PUNTA PLANA,TRUPER                   ,102783,,0,7,UNIDAD,S/ 15.00
COD1598,PITON PARA INFLAR DOBLE CABEZA,,TRUPER                   ,19089,,0,-2,UNIDAD,S/ 17.00
COD1599,PITON PARA INFLAR DOBLE CABEZA CON MANOMETRO,,TRUPER                   ,19028,,0,5,UNIDAD,S/ 81.00
COD1600,PITON REGULADOR PARA MAGUERA,,TRUPER                   ,13133,,0,8,UNIDAD,S/ 12.00
COD1601,PLANCHA PARA PULIR 10 MANGO MADERA,,TRUPER                   ,15400,,0,10,UNIDAD,S/ 19.00
COD1602,PLANCHA PARA PULIR 11X5,,TRUPER                   ,15406,,0,12,UNIDAD,S/ 17.00
COD1603,PLANCHA PARA PULIR 11X5 MANGO NARANJA,,TRUPER                   ,15412,,0,4,UNIDAD,S/ 13.00
COD1604,PLATO PULIDORA PARA AMOLADORA 7,,TRUPER                   ,16709,,0,1,UNIDAD,S/ 49.00
COD1605,PLOMADA 12OZ,,TRUPER                   ,17071,,0,3,UNIDAD,S/ 37.00
COD1606,PLOMADA 8Z,,TRUPER                   ,17070,,0,1,UNIDAD,S/ 29.00
COD1607,PODADOR DE ALTURA SIN MANGO,,TRUPER                   ,TR 82 18409,,0,2,UNIDAD,S/ 42.00
COD1608,PODADOR DE CESPED MANUAL,,TRUPER                   ,17679,,0,3,UNIDAD,S/ 350.00
COD1609,PODADOR RAMAS ALTAS TELESCOPICO,,TRUPER                   ,18410,,0,8,UNIDAD,S/ 150.00
COD1610,PODADORA DE PLATANO,,TRUPER                   ,17037,,0,20,UNIDAD,S/ 9.00
COD1611,POLO PARA DAMA BLANCO,,TRUPER                   ,60468,,0,6,UNIDAD,S/ 30.00
